Date,Open,High,Low,Close,Adj Close,Volume
2024-02-01,134.940002,136.009995,134.550003,135.869995,135.470016,170600
2024-02-02,135.860001,136.679993,135.000000,136.059998,135.659454,254600
2024-02-05,136.139999,136.389999,134.350006,134.679993,134.283508,297200
2024-02-06,134.470001,135.070007,133.589996,134.899994,134.502869,236500
2024-02-07,134.669998,135.860001,134.470001,134.759995,134.363281,174500
2024-02-08,134.490005,135.460007,133.380005,134.000000,133.605515,364000
2024-02-09,133.800003,134.449997,133.300003,134.000000,133.605515,298300
2024-02-12,133.869995,135.220001,133.649994,133.800003,133.406113,189500
2024-02-13,133.080002,134.100006,132.550003,133.169998,132.777969,283500
2024-02-14,133.740005,136.059998,133.229996,135.940002,135.539810,269900
2024-02-15,136.190002,137.139999,135.610001,136.770004,136.367371,194100
2024-02-16,137.000000,138.089996,136.119995,137.759995,137.354446,265400
2024-02-20,137.699997,140.179993,137.429993,139.020004,138.610748,305400
2024-02-21,138.800003,139.279999,137.979996,138.110001,137.703415,279200
2024-02-22,138.839996,143.509995,138.130005,142.919998,142.499252,655400
2024-02-23,143.000000,144.720001,141.679993,144.600006,144.174316,649000
2024-02-26,144.600006,146.710007,143.559998,145.740005,145.310959,400700
2024-02-27,145.800003,146.600006,143.589996,146.429993,145.998917,395600
2024-02-28,145.820007,148.100006,144.990005,147.300003,146.866364,540500
2024-02-29,147.479996,147.539993,144.369995,144.639999,144.214203,493600
2024-03-01,144.779999,146.509995,144.130005,145.130005,144.702759,249800
2024-03-04,144.119995,144.839996,142.460007,142.660004,142.240036,332400
2024-03-05,142.750000,143.149994,141.660004,142.139999,141.721558,295800
2024-03-06,142.050003,144.589996,141.589996,144.500000,144.074615,630900
2024-03-07,144.259995,149.690002,143.960007,149.660004,149.219421,574300
2024-03-08,149.130005,151.750000,148.020004,148.660004,148.222366,793500
2024-03-11,148.240005,150.440002,148.179993,149.460007,149.020020,549500
2024-03-12,150.000000,150.869995,149.149994,149.690002,149.249329,253600
2024-03-13,149.809998,152.000000,149.570007,151.500000,151.054001,432800
2024-03-14,151.000000,151.080002,149.279999,150.240005,150.240005,406400
2024-03-15,150.089996,150.919998,149.190002,150.639999,150.639999,1326700
2024-03-18,150.720001,151.179993,149.710007,149.839996,149.839996,464800
2024-03-19,149.960007,150.690002,148.889999,150.229996,150.229996,365300
2024-03-20,150.500000,151.059998,149.419998,149.850006,149.850006,368400
2024-03-21,149.550003,151.190002,148.929993,150.339996,150.339996,555200
2024-03-22,150.789993,153.009995,149.820007,152.830002,152.830002,531100
2024-03-25,152.399994,154.699997,151.580002,153.660004,153.660004,398400
