Date,Open,High,Low,Close,Adj Close,Volume
2024-01-09,131.190002,131.589996,129.779999,129.850006,128.344177,1792300
2024-01-10,129.509995,130.389999,127.709999,127.750000,126.268524,3207200
2024-01-11,127.239998,127.500000,125.760002,126.839996,125.369072,2724000
2024-01-12,127.260002,127.910004,126.160004,126.430000,124.963829,2926900
2024-01-15,126.489998,127.690002,126.019997,127.250000,125.774323,2517600
2024-01-16,126.430000,127.650002,125.500000,127.449997,125.972000,3385700
2024-01-17,126.150002,127.230003,125.970001,126.360001,124.894646,3316300
2024-01-18,126.690002,127.379997,126.260002,126.419998,124.953949,1710200
2024-01-19,126.360001,128.940002,126.150002,128.750000,127.256927,2851400
2024-01-22,129.500000,129.660004,128.500000,129.380005,127.879623,6192000
2024-01-23,129.839996,130.279999,128.360001,128.699997,127.207504,4096700
2024-01-24,129.449997,130.449997,129.440002,130.039993,128.531967,3329900
2024-01-25,130.690002,130.940002,130.139999,130.289993,128.779068,3064800
2024-01-26,130.289993,130.539993,129.880005,130.210007,128.699997,4487700
2024-01-29,128.119995,129.130005,127.199997,129.050003,129.050003,5172400
2024-01-30,128.990005,129.229996,127.959999,128.449997,128.449997,3859800
2024-01-31,128.000000,128.720001,126.430000,126.639999,126.639999,4734700
2024-02-01,126.739998,127.059998,125.180000,126.019997,126.019997,1853000
2024-02-02,125.699997,126.050003,124.699997,125.800003,125.800003,1258900
2024-02-05,125.889999,125.889999,124.400002,124.870003,124.870003,4418000
2024-02-06,124.190002,125.220001,123.910004,124.139999,124.139999,3519800
2024-02-07,124.180000,124.370003,123.279999,123.580002,123.580002,3323800
2024-02-08,123.199997,123.669998,122.379997,123.650002,123.650002,1611300
2024-02-09,123.599998,124.720001,123.180000,124.660004,124.660004,1222600
2024-02-12,124.510002,126.239998,124.510002,126.190002,126.190002,3294800
2024-02-13,124.669998,125.220001,121.809998,122.940002,122.940002,4415800
2024-02-14,124.209999,125.389999,123.870003,125.360001,125.360001,2948200
2024-02-15,125.639999,127.669998,125.629997,127.330002,127.330002,4722500
2024-02-16,127.099998,127.930000,126.669998,127.029999,127.029999,2172600
2024-02-20,126.760002,128.380005,126.500000,127.919998,127.919998,4286100
2024-02-21,127.800003,128.149994,127.110001,127.349998,127.349998,3288400
2024-02-22,128.500000,129.600006,127.680000,127.800003,127.800003,2759100
2024-02-23,127.910004,128.869995,127.879997,128.139999,128.139999,1290800
2024-02-26,128.009995,128.820007,126.779999,126.830002,126.830002,3702300
2024-02-27,122.000000,122.949997,119.510002,122.309998,122.309998,7529000
2024-02-28,122.000000,123.029999,121.339996,121.570000,121.570000,1878500
2024-02-29,122.360001,122.970001,121.599998,122.839996,122.839996,5084700
2024-03-01,123.599998,123.669998,122.279999,123.070000,123.070000,1866000
2024-03-04,123.000000,124.699997,122.870003,124.029999,124.029999,973000
2024-03-05,123.879997,125.010002,123.620003,124.279999,124.279999,1212000
2024-03-06,125.169998,125.669998,124.099998,125.010002,125.010002,1259300
2024-03-07,125.440002,126.489998,124.940002,126.320000,126.320000,991200
2024-03-08,126.419998,127.099998,126.279999,126.910004,126.910004,1055000
2024-03-11,126.430000,127.529999,126.029999,127.330002,127.330002,960800
2024-03-12,127.599998,127.849998,127.139999,127.570000,127.570000,637000
2024-03-13,127.610001,128.770004,127.529999,128.699997,128.699997,1044300
2024-03-14,128.649994,128.750000,126.559998,126.900002,126.900002,2011400
2024-03-15,126.500000,127.629997,125.910004,127.110001,127.110001,5854800
2024-03-18,127.279999,127.449997,126.099998,127.169998,127.169998,866900
2024-03-19,127.419998,128.270004,127.010002,127.589996,127.589996,1044200
2024-03-20,127.559998,129.649994,127.389999,129.619995,129.619995,2982800
2024-03-21,129.750000,131.059998,129.729996,130.500000,130.500000,2080400
2024-03-22,130.679993,131.149994,129.880005,130.000000,130.000000,1678100
2024-03-25,129.839996,130.899994,129.820007,129.960007,129.960007,1089600
