Date,Open,High,Low,Close,Adj Close,Volume
2023-06-20,65.500000,65.800003,64.160004,64.989998,64.989998,3000
2023-06-21,64.820000,65.459999,64.389999,64.809998,64.809998,2300
2023-06-22,64.339996,65.489998,63.570000,64.769997,64.769997,2800
2023-06-23,64.059998,64.059998,60.480000,60.480000,60.480000,1700
2023-06-26,59.959999,61.599998,59.410000,61.470001,61.470001,3500
2023-06-27,61.509998,64.050003,60.660000,64.050003,64.050003,4100
2023-06-28,64.120003,65.269997,63.650002,65.150002,65.150002,7600
2023-06-29,64.750000,64.830002,64.389999,64.830002,64.830002,700
2023-06-30,64.800003,65.459999,64.790001,65.360001,65.360001,1200
2023-07-04,62.849998,64.459999,62.849998,63.639999,63.639999,1700
2023-07-05,65.440002,65.440002,62.959999,63.250000,63.250000,1100
2023-07-06,63.230000,63.330002,61.720001,62.970001,62.970001,1300
2023-07-07,63.070000,63.669998,61.500000,61.500000,61.500000,2300
2023-07-10,61.400002,61.680000,60.320000,60.320000,60.320000,2300
2023-07-11,60.849998,61.230000,60.520000,60.750000,60.750000,5200
2023-07-12,61.259998,61.259998,60.520000,60.860001,60.860001,4300
2023-07-13,60.430000,61.020000,60.430000,60.880001,60.880001,2100
2023-07-14,60.599998,60.599998,57.599998,57.919998,57.919998,7600
2023-07-17,60.730000,60.730000,58.110001,58.730000,58.730000,4100
2023-07-18,58.290001,59.029999,58.290001,58.490002,58.490002,2600
2023-07-19,58.840000,60.180000,58.840000,59.889999,59.889999,4300
2023-07-20,60.310001,60.320000,57.500000,57.919998,57.919998,4300
2023-07-21,59.029999,59.430000,58.869999,58.939999,58.939999,1600
2023-07-24,59.000000,59.200001,58.160000,58.669998,58.669998,800
2023-07-25,57.549999,61.619999,57.549999,61.040001,61.040001,6400
2023-07-26,61.130001,62.770000,59.320000,62.770000,62.770000,11300
2023-07-27,62.939999,64.500000,62.389999,62.580002,62.580002,13600
2023-07-28,62.150002,64.500000,62.029999,64.089996,64.089996,5900
2023-07-31,64.629997,66.169998,64.620003,66.040001,66.040001,5800
2023-08-01,65.669998,67.400002,65.669998,67.059998,67.059998,6700
2023-08-02,66.050003,67.570000,65.839996,67.400002,67.400002,7200
2023-08-03,67.739998,67.739998,59.900002,61.939999,61.939999,20700
2023-08-04,61.330002,62.500000,57.000000,57.500000,57.500000,19600
2023-08-08,57.560001,58.560001,54.869999,55.400002,55.400002,17000
2023-08-09,55.740002,55.759998,54.480000,54.709999,54.709999,6700
2023-08-10,55.490002,55.869999,55.000000,55.000000,55.000000,4100
2023-08-11,55.709999,56.360001,55.439999,55.439999,55.439999,1400
2023-08-14,55.470001,56.950001,55.410000,56.660000,56.660000,2200
2023-08-15,57.119999,57.119999,54.619999,54.619999,54.619999,2800
2023-08-16,55.160000,55.490002,54.840000,55.320000,55.320000,3100
2023-08-17,55.500000,55.500000,52.840000,52.840000,52.840000,4600
2023-08-18,51.009998,52.840000,50.720001,52.840000,52.840000,7300
2023-08-21,52.310001,53.680000,52.310001,52.549999,52.549999,8200
2023-08-22,52.099998,52.709999,51.770000,52.549999,52.549999,3300
2023-08-23,53.279999,55.090000,53.279999,54.119999,54.119999,5600
2023-08-24,54.110001,54.110001,52.950001,53.000000,53.000000,2600
2023-08-25,53.200001,53.200001,52.990002,53.150002,53.150002,800
2023-08-28,53.180000,55.200001,53.180000,54.560001,54.560001,4100
2023-08-29,55.430000,56.340000,55.270000,56.049999,56.049999,3600
2023-08-30,56.590000,56.910000,56.220001,56.220001,56.220001,1600
2023-08-31,55.869999,55.869999,54.750000,55.410000,55.410000,1500
2023-09-01,54.500000,54.529999,53.860001,54.410000,54.410000,5300
2023-09-05,54.119999,54.889999,54.119999,54.639999,54.639999,3600
2023-09-06,54.540001,55.380001,52.930000,53.250000,53.250000,1200
2023-09-07,53.090000,53.169998,51.000000,51.000000,51.000000,2100
2023-09-08,51.000000,51.549999,50.700001,51.520000,51.520000,8100
2023-09-11,51.930000,52.270000,50.889999,51.090000,51.090000,3800
2023-09-12,50.840000,51.799999,49.509998,49.509998,49.509998,2600
2023-09-13,49.520000,50.689999,48.639999,50.230000,50.230000,5600
2023-09-14,50.279999,50.799999,49.500000,50.790001,50.790001,3100
2023-09-15,50.650002,50.650002,49.099998,49.099998,49.099998,1600
2023-09-18,48.820000,49.549999,48.599998,48.599998,48.599998,2800
2023-09-19,49.639999,50.000000,49.500000,49.500000,49.500000,2600
2023-09-20,49.549999,50.450001,49.549999,50.209999,50.209999,900
2023-09-21,49.480000,49.480000,46.500000,46.820000,46.820000,7200
2023-09-22,48.980000,48.980000,47.799999,47.799999,47.799999,1300
2023-09-25,47.930000,47.930000,46.110001,46.549999,46.549999,6200
2023-09-26,45.029999,46.200001,44.669998,44.669998,44.669998,3700
2023-09-27,44.930000,47.049999,44.930000,47.040001,47.040001,3600
2023-09-28,47.509998,47.849998,47.509998,47.849998,47.849998,900
2023-09-29,47.869999,48.259998,47.430000,47.430000,47.430000,2200
2023-10-02,48.380001,48.380001,45.720001,45.730000,45.730000,2200
2023-10-03,45.930000,46.500000,45.049999,45.049999,45.049999,2100
2023-10-04,45.000000,46.119999,45.000000,46.049999,46.049999,3800
2023-10-05,46.080002,46.110001,45.000000,45.459999,45.459999,3700
2023-10-06,44.689999,46.509998,44.500000,46.270000,46.270000,5000
2023-10-10,46.520000,49.250000,46.520000,49.250000,49.250000,3500
2023-10-11,49.520000,50.259998,49.060001,50.259998,50.259998,3500
2023-10-12,50.480000,50.490002,47.110001,48.660000,48.660000,3000
2023-10-13,49.180000,49.580002,49.139999,49.580002,49.580002,500
2023-10-16,50.000000,50.000000,46.950001,47.099998,47.099998,6400
2023-10-17,47.099998,47.310001,44.590000,44.810001,44.810001,4800
2023-10-18,44.520000,44.810001,43.889999,44.810001,44.810001,7700
2023-10-19,44.799999,44.799999,43.000000,43.639999,43.639999,5900
2023-10-20,42.869999,42.869999,40.500000,41.110001,41.110001,3200
2023-10-23,40.439999,42.450001,40.439999,42.450001,42.450001,2600
2023-10-24,42.709999,42.709999,41.299999,41.529999,41.529999,4100
2023-10-25,41.240002,42.119999,41.240002,41.930000,41.930000,1300
2023-10-26,41.930000,42.000000,40.560001,42.000000,42.000000,400
2023-10-27,41.779999,42.900002,41.779999,42.799999,42.799999,2400
2023-10-30,44.049999,44.279999,42.000000,44.060001,44.060001,3300
2023-10-31,44.150002,44.709999,43.939999,44.580002,44.580002,1400
2023-11-01,44.810001,45.580002,44.090000,45.189999,45.189999,4500
2023-11-02,47.430000,50.369999,47.430000,50.369999,50.369999,12500
2023-11-03,50.919998,51.139999,49.029999,50.849998,50.849998,4800
2023-11-06,51.470001,52.779999,51.470001,51.599998,51.599998,5000
2023-11-07,51.580002,52.299999,51.580002,51.930000,51.930000,1700
2023-11-08,52.189999,52.790001,52.189999,52.529999,52.529999,1100
2023-11-09,51.980000,52.080002,49.110001,49.110001,49.110001,5900
2023-11-10,50.119999,51.529999,49.900002,51.529999,51.529999,1900
2023-11-13,51.509998,51.509998,48.869999,48.869999,48.869999,2300
2023-11-14,49.639999,51.099998,49.340000,49.590000,49.590000,3700
2023-11-15,49.990002,51.639999,49.990002,51.639999,51.639999,3400
2023-11-16,51.730000,52.000000,51.450001,51.660000,51.660000,2200
2023-11-17,52.029999,52.580002,52.020000,52.560001,52.560001,6900
2023-11-20,53.419998,54.000000,52.549999,53.730000,53.730000,2900
2023-11-21,53.570000,53.570000,52.110001,52.110001,52.110001,600
2023-11-22,52.009998,52.369999,51.790001,52.230000,52.230000,700
2023-11-23,51.730000,51.730000,51.320000,51.320000,51.320000,400
2023-11-24,51.119999,51.119999,50.689999,50.689999,50.689999,300
2023-11-27,50.619999,50.639999,49.900002,49.980000,49.980000,4500
2023-11-28,51.500000,51.500000,49.169998,49.180000,49.180000,1700
2023-11-29,48.860001,48.860001,46.639999,47.020000,47.020000,5000
2023-11-30,46.880001,47.849998,46.880001,46.910000,46.910000,3400
2023-12-01,46.959999,49.189999,46.950001,48.810001,48.810001,3300
2023-12-04,48.500000,48.500000,47.910000,48.119999,48.119999,800
2023-12-05,48.000000,48.419998,47.730000,47.730000,47.730000,1800
2023-12-06,48.750000,49.770000,47.389999,47.450001,47.450001,1800
2023-12-07,47.770000,50.919998,47.770000,50.250000,50.250000,3100
2023-12-08,50.590000,50.590000,49.500000,49.680000,49.680000,1100
2023-12-11,49.279999,50.020000,49.250000,49.919998,49.919998,2700
2023-12-12,50.020000,50.430000,50.000000,50.160000,50.160000,5100
2023-12-13,49.889999,51.020000,48.500000,51.020000,51.020000,4100
2023-12-14,51.009998,53.830002,51.009998,53.389999,53.389999,6700
2023-12-15,53.490002,53.500000,51.930000,51.930000,51.930000,3500
2023-12-18,51.549999,51.630001,50.000000,50.580002,50.580002,4800
2023-12-19,50.560001,52.500000,50.560001,52.279999,52.279999,4900
2023-12-20,52.029999,52.450001,50.830002,50.840000,50.840000,4900
2023-12-21,52.000000,52.130001,51.180000,51.980000,51.980000,1800
2023-12-22,52.740002,53.080002,52.200001,52.200001,52.200001,1500
2023-12-27,52.990002,53.380001,52.580002,52.580002,52.580002,3800
2023-12-28,52.230000,53.060001,51.980000,52.930000,52.930000,2200
2023-12-29,52.980000,53.610001,52.980000,53.430000,53.430000,2100
2024-01-02,53.450001,53.639999,52.570000,52.570000,52.570000,3900
2024-01-03,52.000000,52.000000,50.029999,50.029999,50.029999,3000
2024-01-04,52.000000,52.000000,49.990002,51.520000,51.520000,4300
2024-01-05,51.009998,51.939999,51.009998,51.630001,51.630001,1200
2024-01-08,52.009998,55.529999,51.540001,55.490002,55.490002,9500
2024-01-09,55.889999,56.439999,54.320000,55.990002,55.990002,12000
2024-01-10,56.009998,56.009998,54.340000,55.299999,55.299999,3200
2024-01-11,55.279999,55.529999,54.009998,54.759998,54.759998,2000
2024-01-12,55.099998,55.220001,52.240002,52.700001,52.700001,5800
2024-01-15,53.169998,53.750000,53.169998,53.750000,53.750000,700
2024-01-16,52.200001,52.610001,51.720001,52.349998,52.349998,2600
2024-01-17,51.169998,51.750000,51.139999,51.750000,51.750000,2100
2024-01-18,52.099998,52.540001,51.580002,52.349998,52.349998,1900
2024-01-19,51.790001,52.160000,51.020000,52.160000,52.160000,2500
2024-01-22,51.310001,51.310001,48.709999,48.709999,48.709999,7000
2024-01-23,48.500000,49.410000,47.310001,49.389999,49.389999,5000
2024-01-24,49.560001,50.599998,48.520000,48.520000,48.520000,5200
2024-01-25,50.180000,50.770000,50.180000,50.369999,50.369999,5100
2024-01-26,50.160000,51.000000,49.990002,50.099998,50.099998,4100
2024-01-29,50.099998,50.900002,49.820000,50.820000,50.820000,3700
2024-01-30,50.180000,50.250000,50.060001,50.250000,50.250000,400
2024-01-31,50.200001,50.720001,49.730000,49.799999,49.799999,4600
2024-02-01,49.799999,50.869999,49.349998,50.759998,50.759998,2800
2024-02-02,49.880001,51.160000,49.000000,51.099998,51.099998,4100
2024-02-05,51.130001,51.759998,50.470001,51.240002,51.240002,6600
2024-02-06,52.000000,53.000000,52.000000,53.000000,53.000000,2700
2024-02-07,51.209999,52.330002,51.209999,52.330002,52.330002,500
2024-02-08,52.220001,52.220001,44.500000,44.509998,44.509998,37000
2024-02-09,46.970001,48.540001,44.770000,48.380001,48.380001,13000
2024-02-12,48.849998,49.680000,47.439999,49.369999,49.369999,2000
2024-02-13,48.669998,49.689999,47.230000,48.060001,48.060001,4000
2024-02-14,47.310001,50.200001,47.310001,50.040001,50.040001,8200
2024-02-15,50.090000,53.110001,50.090000,53.009998,53.009998,9000
2024-02-16,52.930000,53.520000,52.340000,52.340000,52.340000,6000
2024-02-20,52.189999,53.099998,51.880001,52.160000,52.160000,5000
2024-02-21,52.080002,52.080002,50.790001,50.790001,50.790001,1700
2024-02-22,51.410000,51.549999,50.430000,50.439999,50.439999,1400
2024-02-23,50.020000,50.020000,49.169998,49.439999,49.439999,4600
2024-02-26,49.540001,49.540001,48.070000,48.160000,48.160000,6000
2024-02-27,48.410000,48.470001,47.669998,47.750000,47.750000,4200
2024-02-28,46.990002,47.950001,46.970001,47.450001,47.450001,2000
2024-02-29,48.029999,49.150002,47.700001,49.150002,49.150002,3500
2024-03-01,49.299999,50.349998,48.970001,49.919998,49.919998,4700
2024-03-04,49.730000,50.349998,49.540001,50.029999,50.029999,1900
2024-03-05,49.869999,51.000000,49.869999,50.560001,50.560001,1900
2024-03-06,50.889999,53.080002,50.889999,53.080002,53.080002,15300
2024-03-07,53.270000,53.680000,52.369999,52.540001,52.540001,3700
2024-03-08,52.209999,52.810001,52.200001,52.470001,52.470001,1700
2024-03-11,52.070000,53.099998,50.450001,52.480000,52.480000,9400
2024-03-12,52.730000,53.349998,52.410000,52.570000,52.570000,3500
2024-03-13,52.500000,54.000000,52.490002,53.639999,53.639999,7100
2024-03-14,53.490002,54.500000,53.490002,54.500000,54.500000,4600
2024-03-15,55.000000,55.500000,54.630001,54.910000,54.910000,5600
2024-03-18,54.990002,56.910000,54.990002,56.759998,56.759998,6300
2024-03-19,56.650002,58.369999,56.570000,58.180000,58.180000,9800
2024-03-20,59.000000,60.000000,58.450001,59.610001,59.610001,7600
2024-03-21,59.470001,60.490002,58.740002,58.869999,58.869999,7400
2024-03-22,58.459999,59.720001,58.459999,59.680000,59.680000,3800
2024-03-25,59.980000,59.980000,58.799999,59.000000,59.000000,13000
2024-03-26,58.549999,59.000000,56.220001,58.500000,58.500000,5700
2024-03-27,58.490002,58.779999,58.310001,58.779999,58.779999,2300
2024-03-28,57.820000,58.529999,57.820000,58.060001,58.060001,2500
2024-04-01,57.500000,58.689999,57.349998,57.549999,57.549999,3400
2024-04-02,56.169998,56.970001,55.299999,55.740002,55.740002,9000
2024-04-03,55.250000,56.389999,55.070000,55.830002,55.830002,3600
2024-04-04,57.810001,59.470001,57.610001,57.610001,57.610001,8000
2024-04-05,57.939999,60.189999,57.939999,59.259998,59.259998,4800
2024-04-08,59.299999,59.770000,58.990002,59.669998,59.669998,5900
2024-04-09,59.400002,61.500000,59.400002,61.500000,61.500000,8583
