Date,Open,High,Low,Close,Adj Close,Volume
2023-06-13,44.570000,44.750000,43.910000,43.970001,43.970001,312500
2023-06-14,44.000000,44.209999,43.700001,44.099998,44.099998,280900
2023-06-15,44.080002,44.189999,43.459999,43.669998,43.669998,115200
2023-06-16,43.830002,43.930000,43.380001,43.430000,43.430000,395200
2023-06-19,43.430000,43.500000,43.080002,43.279999,43.279999,41500
2023-06-20,43.270000,43.299999,42.560001,42.950001,42.950001,183700
2023-06-21,42.799999,42.799999,42.380001,42.490002,42.490002,260100
2023-06-22,42.310001,42.330002,41.320000,41.860001,41.860001,131800
2023-06-23,41.770000,42.150002,41.639999,41.880001,41.880001,300500
2023-06-26,41.750000,42.290001,41.740002,41.900002,41.900002,159000
2023-06-27,42.099998,42.220001,41.790001,42.049999,42.049999,186700
2023-06-28,42.150002,42.349998,40.959999,41.080002,41.080002,189300
2023-06-29,41.070000,41.410000,40.369999,41.369999,41.369999,231900
2023-06-30,41.599998,42.200001,41.529999,41.790001,41.790001,225800
2023-07-04,41.790001,42.509998,41.790001,42.200001,42.200001,50800
2023-07-05,41.790001,42.419998,41.740002,41.900002,41.900002,151900
2023-07-06,41.580002,41.599998,40.619999,41.090000,41.090000,219800
2023-07-07,40.970001,41.770000,40.919998,41.450001,41.450001,201300
2023-07-10,41.490002,41.770000,41.169998,41.450001,41.450001,315000
2023-07-11,41.520000,41.830002,41.310001,41.630001,41.630001,62800
2023-07-12,41.830002,42.169998,41.290001,42.049999,42.049999,168500
2023-07-13,42.070000,42.770000,42.070000,42.509998,42.509998,174800
2023-07-14,42.570000,42.650002,42.119999,42.400002,42.400002,74500
2023-07-17,42.369999,42.490002,41.990002,42.360001,42.360001,91300
2023-07-18,42.470001,42.470001,41.630001,41.689999,41.689999,316500
2023-07-19,41.689999,42.430000,41.680000,42.430000,42.430000,149900
2023-07-20,42.380001,42.380001,41.660000,41.980000,41.980000,171800
2023-07-21,42.279999,43.000000,42.200001,43.000000,43.000000,260000
2023-07-24,43.000000,43.000000,41.669998,42.240002,42.240002,129000
2023-07-25,42.290001,42.419998,41.980000,42.049999,42.049999,87500
2023-07-26,42.080002,42.389999,41.930000,41.980000,41.980000,81000
2023-07-27,41.990002,42.334999,41.560001,41.680000,41.680000,163000
2023-07-28,41.980000,42.029999,41.330002,41.419998,41.419998,140500
2023-07-31,41.500000,42.200001,40.840000,41.099998,41.099998,255700
2023-08-01,41.139999,41.209999,39.820000,39.820000,39.820000,128200
2023-08-02,39.740002,39.740002,38.040001,38.250000,38.250000,194100
2023-08-03,38.180000,38.200001,37.549999,37.820000,37.820000,144200
2023-08-04,37.880001,39.779999,37.730000,38.419998,38.419998,275000
2023-08-08,38.520000,39.410000,38.439999,38.849998,38.849998,205300
2023-08-09,39.189999,39.189999,38.500000,38.980000,38.980000,112700
2023-08-10,39.169998,39.200001,38.700001,39.090000,39.090000,146300
2023-08-11,39.240002,39.700001,38.939999,39.299999,39.299999,102800
2023-08-14,39.200001,39.200001,38.490002,38.910000,38.910000,214000
2023-08-15,38.529999,38.529999,37.400002,37.840000,37.840000,284900
2023-08-16,37.820000,38.150002,37.639999,38.020000,38.020000,256400
2023-08-17,38.060001,38.279999,37.639999,37.660000,37.660000,153200
2023-08-18,37.500000,38.180000,37.490002,38.130001,38.130001,128000
2023-08-21,38.189999,38.410000,37.910000,38.060001,38.060001,107900
2023-08-22,38.279999,38.279999,37.099998,37.529999,37.529999,163600
2023-08-23,37.639999,38.660000,37.639999,38.450001,38.450001,119400
2023-08-24,38.450001,38.970001,38.450001,38.650002,38.650002,128100
2023-08-25,38.680000,39.195000,38.680000,39.009998,39.009998,92900
2023-08-28,39.130001,39.439999,38.820000,38.980000,38.980000,81400
2023-08-29,38.919998,40.160000,38.910000,39.770000,39.770000,133300
2023-08-30,39.349998,39.500000,38.419998,38.490002,38.490002,227000
2023-08-31,38.549999,39.070000,37.709999,37.720001,37.720001,728700
2023-09-01,37.980000,38.250000,37.470001,37.610001,37.610001,170300
2023-09-05,37.480000,37.770000,37.160000,37.290001,37.290001,202400
2023-09-06,37.070000,37.150002,34.849998,34.970001,34.970001,296600
2023-09-07,34.900002,35.820000,34.730000,35.549999,35.549999,155700
2023-09-08,35.720001,36.220001,35.389999,36.119999,36.119999,118100
2023-09-11,36.270000,36.509998,35.939999,36.110001,36.110001,99300
2023-09-12,36.049999,36.790001,36.049999,36.650002,36.650002,112600
2023-09-13,36.590000,36.779999,36.430000,36.730000,36.730000,185700
2023-09-14,37.150002,37.860001,37.020000,37.720001,37.720001,147200
2023-09-15,37.799999,38.160000,37.575001,37.950001,37.950001,495800
2023-09-18,37.779999,38.090000,37.439999,37.759998,37.759998,249200
2023-09-19,37.770000,37.770000,37.119999,37.180000,37.180000,210400
2023-09-20,37.150002,37.680000,37.090000,37.290001,37.290001,289300
2023-09-21,37.000000,37.110001,36.240002,36.250000,36.250000,148000
2023-09-22,36.349998,36.950001,36.049999,36.900002,36.900002,142100
2023-09-25,36.759998,37.230000,36.610001,37.060001,37.060001,111700
2023-09-26,36.959999,37.119999,36.709999,36.869999,36.869999,146300
2023-09-27,36.980000,36.990002,34.549999,34.689999,34.689999,253800
2023-09-28,34.619999,35.020000,32.889999,33.320000,33.320000,482600
2023-09-29,33.439999,33.820000,32.119999,32.509998,32.509998,343500
2023-10-02,32.340000,32.750000,31.059999,31.090000,31.090000,442700
2023-10-03,30.850000,31.190001,29.900000,30.209999,30.209999,240700
2023-10-04,30.360001,31.170000,30.150000,30.969999,30.969999,202000
2023-10-05,30.980000,31.910000,30.950001,31.190001,31.190001,193200
2023-10-06,30.990000,31.500000,29.870001,31.389999,31.389999,658300
2023-10-10,30.910000,32.490002,30.820000,32.400002,32.400002,164000
2023-10-11,32.709999,33.320000,32.320000,32.700001,32.700001,168300
2023-10-12,32.619999,32.900002,32.070000,32.169998,32.169998,179100
2023-10-13,32.650002,32.650002,31.190001,31.240000,31.240000,257600
2023-10-16,31.320000,32.029999,30.440001,31.680000,31.680000,275000
2023-10-17,31.430000,32.380001,31.420000,31.860001,31.860001,226900
2023-10-18,31.610001,31.809999,30.290001,31.160000,31.160000,309300
2023-10-19,31.139999,31.610001,30.860001,31.450001,31.450001,445800
2023-10-20,31.360001,32.169998,31.290001,31.820000,31.820000,565800
2023-10-23,31.549999,33.180000,31.490000,32.669998,32.669998,276100
2023-10-24,33.169998,33.910000,33.169998,33.470001,33.470001,257800
2023-10-25,33.419998,33.820000,32.930000,33.020000,33.020000,203400
2023-10-26,33.099998,33.650002,32.689999,32.830002,32.830002,350000
2023-10-27,32.709999,32.709999,31.820000,32.040001,32.040001,141700
2023-10-30,33.950001,34.000000,32.000000,32.470001,32.470001,209200
2023-10-31,32.490002,32.910000,31.370001,31.549999,31.549999,378400
2023-11-01,31.459999,32.580002,31.459999,32.540001,32.540001,214000
2023-11-02,32.830002,34.410000,32.759998,34.240002,34.240002,417300
2023-11-03,34.660000,34.669998,33.410000,33.730000,33.730000,369100
2023-11-06,33.849998,34.060001,33.160000,33.799999,33.799999,263800
2023-11-07,33.610001,33.750000,32.700001,33.459999,33.459999,280000
2023-11-08,33.389999,33.520000,32.689999,33.180000,33.180000,213900
2023-11-09,33.209999,33.369999,32.549999,32.689999,32.689999,149800
2023-11-10,32.759998,32.779999,32.160000,32.430000,32.430000,307900
2023-11-13,32.349998,33.090000,32.310001,32.459999,32.459999,235000
2023-11-14,33.090000,35.110001,33.090000,35.070000,35.070000,287000
2023-11-15,35.310001,36.549999,35.250000,35.750000,35.750000,244800
2023-11-16,35.810001,36.650002,35.740002,36.410000,36.410000,180100
2023-11-17,36.580002,36.580002,35.500000,35.599998,35.599998,220900
2023-11-20,35.490002,36.099998,35.099998,36.029999,36.029999,131200
2023-11-21,35.799999,35.830002,35.330002,35.439999,35.439999,190300
2023-11-22,35.680000,35.900002,35.169998,35.820000,35.820000,223300
2023-11-23,35.889999,35.919998,35.580002,35.730000,35.730000,24100
2023-11-24,35.730000,36.090000,35.660000,35.950001,35.950001,126900
2023-11-27,35.810001,36.230000,35.590000,35.820000,35.820000,189000
2023-11-28,35.820000,36.529999,35.799999,36.290001,36.290001,342300
2023-11-29,36.049999,36.500000,35.799999,36.119999,36.119999,120900
2023-11-30,36.110001,36.130001,35.630001,36.000000,36.000000,789500
2023-12-01,35.990002,37.599998,35.799999,37.560001,37.560001,141900
2023-12-04,37.070000,37.599998,36.939999,37.150002,37.150002,268900
2023-12-05,37.070000,37.290001,36.209999,36.369999,36.369999,239500
2023-12-06,36.560001,37.720001,36.389999,37.680000,37.680000,220100
2023-12-07,37.700001,37.750000,37.150002,37.259998,37.259998,200700
2023-12-08,37.009998,37.220001,36.480000,36.759998,36.759998,186400
2023-12-11,36.480000,36.820000,35.980000,36.779999,36.779999,310900
2023-12-12,36.720001,36.720001,35.880001,36.119999,36.119999,331200
2023-12-13,36.209999,37.689999,35.669998,37.680000,37.680000,250500
2023-12-14,37.970001,39.730000,37.880001,39.189999,39.189999,343600
2023-12-15,39.000000,39.330002,38.240002,38.459999,38.459999,696200
2023-12-18,38.580002,38.759998,37.259998,38.009998,38.009998,300300
2023-12-19,38.189999,38.860001,38.189999,38.619999,38.619999,155500
2023-12-20,38.520000,38.919998,37.939999,37.939999,37.939999,122400
2023-12-21,38.299999,39.000000,38.299999,38.730000,38.730000,211700
2023-12-22,38.759998,39.049999,38.299999,38.639999,38.639999,248200
2023-12-27,38.480000,38.799999,38.060001,38.139999,38.139999,132500
2023-12-28,37.740002,38.049999,37.630001,37.980000,37.980000,139700
2023-12-29,37.919998,38.299999,37.580002,38.139999,38.139999,124700
2024-01-02,38.160000,39.400002,37.980000,38.599998,38.599998,250700
2024-01-03,38.220001,39.169998,38.060001,39.160000,39.160000,220800
2024-01-04,39.139999,39.400002,38.810001,38.959999,38.959999,260700
2024-01-05,38.820000,39.910000,38.660000,39.590000,39.590000,170400
2024-01-08,39.540001,40.869999,39.389999,40.830002,40.830002,177900
2024-01-09,40.529999,41.270000,40.500000,41.080002,41.080002,169200
2024-01-10,41.020000,41.020000,40.349998,40.700001,40.700001,164000
2024-01-11,40.419998,40.430000,39.009998,39.330002,39.330002,215000
2024-01-12,39.750000,39.830002,38.560001,38.630001,38.630001,135100
2024-01-15,38.669998,39.299999,38.669998,39.040001,39.040001,47600
2024-01-16,38.410000,38.759998,38.169998,38.599998,38.599998,179600
2024-01-17,38.150002,38.400002,37.660000,38.099998,38.099998,185600
2024-01-18,38.250000,38.509998,37.880001,38.270000,38.270000,143100
2024-01-19,38.220001,38.220001,37.209999,38.090000,38.090000,357700
2024-01-22,38.099998,39.150002,38.070000,38.299999,38.299999,231200
2024-01-23,38.450001,38.860001,38.340000,38.470001,38.470001,153000
2024-01-24,38.790001,38.880001,37.889999,38.080002,38.080002,191300
2024-01-25,38.580002,38.590000,37.700001,38.130001,38.130001,133400
2024-01-26,38.299999,38.349998,37.509998,37.630001,37.630001,126600
2024-01-29,37.700001,38.459999,37.299999,38.299999,38.299999,157700
2024-01-30,37.939999,38.189999,37.630001,37.820000,37.820000,154500
2024-01-31,37.650002,38.439999,37.540001,37.560001,37.560001,215800
2024-02-01,37.500000,37.959999,37.240002,37.660000,37.660000,128100
2024-02-02,37.480000,37.639999,35.970001,36.520000,36.520000,346600
2024-02-05,36.060001,36.180000,34.849998,35.080002,35.080002,456500
2024-02-06,35.290001,36.090000,34.689999,35.980000,35.980000,493300
2024-02-07,36.150002,36.459999,35.410000,35.599998,35.599998,372500
2024-02-08,35.470001,35.570000,34.160000,34.189999,34.189999,241200
2024-02-09,33.820000,34.439999,33.669998,34.349998,34.349998,170200
2024-02-12,34.410000,35.160000,34.310001,34.930000,34.930000,198100
2024-02-13,34.029999,34.380001,33.610001,34.000000,34.000000,348200
2024-02-14,34.340000,34.450001,33.930000,34.110001,34.110001,364800
2024-02-15,34.139999,34.930000,34.139999,34.650002,34.650002,339900
2024-02-16,34.400002,34.759998,34.070000,34.200001,34.200001,269100
2024-02-20,34.220001,34.430000,33.549999,33.779999,33.779999,399100
2024-02-21,33.740002,34.160000,33.660000,33.919998,33.919998,210800
2024-02-22,34.040001,34.040001,33.380001,33.540001,33.540001,223100
2024-02-23,33.529999,33.830002,32.840000,33.160000,33.160000,368700
2024-02-26,33.090000,33.099998,32.490002,32.590000,32.590000,256200
2024-02-27,32.810001,33.040001,32.349998,32.779999,32.779999,338600
2024-02-28,32.279999,32.619999,31.900000,31.969999,31.969999,245500
2024-02-29,32.200001,32.680000,32.000000,32.220001,32.220001,838400
2024-03-01,32.189999,33.270000,31.680000,33.080002,33.080002,212100
2024-03-04,32.990002,33.119999,32.200001,32.439999,32.439999,395400
2024-03-05,32.459999,32.980000,32.330002,32.529999,32.529999,410600
2024-03-06,32.849998,33.160000,32.470001,32.720001,32.720001,348800
2024-03-07,33.020000,34.169998,32.880001,34.150002,34.150002,371600
2024-03-08,34.389999,34.450001,33.680000,34.049999,34.049999,421500
2024-03-11,33.889999,34.529999,33.889999,34.049999,34.049999,231300
2024-03-12,33.880001,33.910000,33.099998,33.119999,33.119999,159200
2024-03-13,33.040001,33.340000,32.639999,32.639999,32.639999,281500
2024-03-14,32.570000,32.799999,32.080002,32.270000,32.270000,425500
2024-03-15,32.250000,32.480000,31.660000,32.320000,32.320000,547100
2024-03-18,32.330002,32.330002,31.559999,31.660000,31.660000,437500
2024-03-19,31.660000,32.180000,31.520000,31.690001,31.690001,303200
2024-03-20,31.690001,32.509998,31.610001,32.380001,32.380001,375500
2024-03-21,32.540001,32.689999,31.990000,32.500000,32.500000,439600
2024-03-22,32.669998,33.310001,32.450001,33.000000,33.000000,378100
2024-03-25,33.040001,33.270000,32.680000,32.869999,32.869999,387800
2024-03-26,32.950001,32.950001,32.290001,32.540001,32.540001,314500
2024-03-27,32.919998,33.360001,32.680000,33.119999,33.119999,330400
2024-03-28,32.980000,33.380001,32.799999,33.240002,33.240002,224400
2024-04-01,33.299999,33.599998,32.860001,33.330002,33.330002,146600
2024-04-02,32.950001,33.730000,32.680000,33.700001,33.700001,283100
2024-04-03,33.650002,33.650002,32.459999,32.740002,32.740002,440300
2024-04-04,33.020000,33.439999,32.590000,32.889999,32.889999,269700
2024-04-05,32.860001,32.860001,32.099998,32.639999,32.639999,266900
2024-04-08,32.720001,33.250000,32.639999,33.240002,33.240002,182400
2024-04-09,33.230000,33.570000,33.060001,33.220001,33.220001,434900
2024-04-10,32.779999,32.880001,32.130001,32.220001,32.220001,48626
